epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,24,,6693.654296875,0.7618364691734314
0,24,7198.9130859375,,
1,49,,6513.92333984375,0.7655082941055298
1,49,6937.0927734375,,
2,74,,6466.5048828125,0.7678726315498352
2,74,6873.31494140625,,
3,99,,6434.9912109375,0.7654378414154053
3,99,6842.421875,,
4,124,,6388.0244140625,0.7752993702888489
4,124,6822.75390625,,
5,149,,6298.4130859375,0.7781081199645996
5,149,6746.06982421875,,
6,174,,6293.623046875,0.7793651223182678
6,174,6720.19287109375,,
7,199,,6257.35986328125,0.7647771835327148
7,199,6690.6220703125,,
8,224,,6256.115234375,0.7801628112792969
8,224,6679.4580078125,,
9,249,,6180.98779296875,0.7785501480102539
9,249,6648.8740234375,,
10,274,,6277.85400390625,0.7775296568870544
10,274,6639.08349609375,,
11,299,,6197.6513671875,0.7790951728820801
11,299,6666.06689453125,,
12,324,,6205.99169921875,0.788336992263794
12,324,6641.697265625,,
13,349,,6116.4736328125,0.7928396463394165
13,349,6613.74169921875,,
14,374,,6235.27734375,0.7835731506347656
14,374,6609.6015625,,
