epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,12,,24425.19921875,0.7151997089385986
0,12,25174.916015625,,
1,25,,23865.0859375,0.7638912796974182
1,25,24604.359375,,
2,38,,23827.935546875,0.7606455087661743
2,38,24350.3125,,
3,51,,23618.357421875,0.7701253890991211
3,51,24271.447265625,,
4,64,,23521.30078125,0.769722044467926
4,64,24195.52734375,,
5,77,,23433.638671875,0.7660397887229919
5,77,24164.990234375,,
6,90,,23549.55859375,0.7694059014320374
6,90,24167.322265625,,
7,103,,23546.53125,0.7708112597465515
7,103,24122.923828125,,
8,116,,23533.30859375,0.7698186635971069
8,116,24111.060546875,,
9,129,,23464.599609375,0.7716214656829834
9,129,24074.931640625,,
10,142,,23558.55859375,0.7727600336074829
10,142,24106.486328125,,
11,155,,23423.44921875,0.7724776268005371
11,155,24058.13671875,,
12,168,,23622.08984375,0.7735915780067444
12,168,24027.8125,,
13,181,,23363.16796875,0.7717486023902893
13,181,24068.8671875,,
14,194,,23359.509765625,0.7746782302856445
14,194,24024.23828125,,
