epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,12,,24278.015625,0.7249875068664551
0,12,25160.435546875,,
1,25,,23746.806640625,0.7682696580886841
1,25,24622.4140625,,
2,38,,23883.296875,0.7569966316223145
2,38,24462.73828125,,
3,51,,23728.611328125,0.7687827944755554
3,51,24361.033203125,,
4,64,,23547.435546875,0.7698585391044617
4,64,24280.384765625,,
5,77,,23460.53515625,0.7656285166740417
5,77,24245.3671875,,
6,90,,23595.6328125,0.7703954577445984
6,90,24258.59765625,,
7,103,,23694.9609375,0.7712613344192505
7,103,24215.62109375,,
8,116,,23565.953125,0.7721453905105591
8,116,24202.06640625,,
9,129,,23538.73046875,0.7720475196838379
9,129,24167.0390625,,
10,142,,23580.4765625,0.7736836075782776
10,142,24180.208984375,,
11,155,,23495.013671875,0.7756285667419434
11,155,24129.8046875,,
12,168,,23769.41015625,0.7722709774971008
12,168,24093.87109375,,
13,181,,23370.15625,0.7759246230125427
13,181,24148.150390625,,
14,194,,23401.408203125,0.7757885456085205
14,194,24109.494140625,,
