epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,15,,5421.83447265625,0.6954366564750671
0,15,8725.2158203125,,
1,31,,5063.5595703125,0.7644876837730408
1,31,8416.6982421875,,
2,47,,4964.1962890625,0.8137485384941101
2,47,8203.783203125,,
3,63,,4733.7421875,0.8454523682594299
3,63,8074.4248046875,,
4,79,,4699.66162109375,0.8506200313568115
4,79,7986.5380859375,,
5,95,,4642.5712890625,0.8513964414596558
5,95,7912.5224609375,,
6,111,,4668.2158203125,0.8543532490730286
6,111,7902.63232421875,,
7,127,,4620.88232421875,0.8522077798843384
7,127,7888.4130859375,,
8,143,,4651.046875,0.8557600378990173
8,143,7865.7724609375,,
9,159,,4527.6279296875,0.8520115613937378
9,159,7836.45068359375,,
10,175,,4704.9443359375,0.8518816232681274
10,175,7850.041015625,,
11,191,,4618.5556640625,0.8520115613937378
11,191,7836.42919921875,,
12,207,,4564.220703125,0.8569737672805786
12,207,7859.87255859375,,
13,223,,4582.943359375,0.8566585779190063
13,223,7819.93994140625,,
14,239,,4599.2724609375,0.8528869152069092
14,239,7820.38720703125,,
