epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,24,,6648.0517578125,0.7575286030769348
0,24,7198.65771484375,,
1,49,,6524.5791015625,0.7664858102798462
1,49,6934.36328125,,
2,74,,6472.64990234375,0.7695843577384949
2,74,6875.783203125,,
3,99,,6434.568359375,0.7621116042137146
3,99,6842.96435546875,,
4,124,,6401.53955078125,0.7738330364227295
4,124,6827.138671875,,
5,149,,6346.61083984375,0.7758979201316833
5,149,6765.88427734375,,
6,174,,6344.49609375,0.7770745158195496
6,174,6738.9580078125,,
7,199,,6281.42236328125,0.7686144113540649
7,199,6708.58984375,,
8,224,,6234.1298828125,0.7832661867141724
8,224,6688.74755859375,,
9,249,,6191.40234375,0.7807342410087585
9,249,6654.880859375,,
10,274,,6209.95703125,0.7853947281837463
10,274,6635.5068359375,,
11,299,,6150.21875,0.7830097675323486
11,299,6660.1591796875,,
12,324,,6213.23779296875,0.7874637246131897
12,324,6654.42919921875,,
13,349,,6129.181640625,0.7911641001701355
13,349,6621.14453125,,
14,374,,6242.990234375,0.7867767810821533
14,374,6608.14697265625,,
