epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,24,,6663.17431640625,0.7534505724906921
0,24,7208.939453125,,
1,49,,6545.09814453125,0.7639006972312927
1,49,6967.7314453125,,
2,74,,6490.5849609375,0.768108606338501
2,74,6910.11474609375,,
3,99,,6573.2763671875,0.760199248790741
3,99,6885.1982421875,,
4,124,,6392.89208984375,0.7727866172790527
4,124,6861.4638671875,,
5,149,,6358.658203125,0.7723932862281799
5,149,6797.421875,,
6,174,,6332.9873046875,0.7765842080116272
6,174,6762.4814453125,,
7,199,,6300.07958984375,0.7656605243682861
7,199,6734.77978515625,,
8,224,,6242.31201171875,0.7731519341468811
8,224,6718.9091796875,,
9,249,,6174.34765625,0.7782834768295288
9,249,6696.91552734375,,
10,274,,6284.8251953125,0.7757090926170349
10,274,6671.81494140625,,
11,299,,6226.0703125,0.7727587223052979
11,299,6710.1845703125,,
12,324,,6239.11279296875,0.7851003408432007
12,324,6688.96044921875,,
13,349,,6140.69189453125,0.7890133261680603
13,349,6663.34716796875,,
14,374,,6202.9912109375,0.7836799025535583
14,374,6658.29443359375,,
