epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,24,,6679.7958984375,0.7613025307655334
0,24,7207.3994140625,,
1,49,,6496.14404296875,0.7657139897346497
1,49,6941.11083984375,,
2,74,,6457.06396484375,0.7683489918708801
2,74,6873.6875,,
3,99,,6472.6328125,0.7606858015060425
3,99,6847.7021484375,,
4,124,,6400.69970703125,0.7725031971931458
4,124,6829.53857421875,,
5,149,,6324.73779296875,0.7754449844360352
5,149,6767.60498046875,,
6,174,,6336.0859375,0.7788993716239929
6,174,6733.4384765625,,
7,199,,6278.57666015625,0.772615373134613
7,199,6699.5517578125,,
8,224,,6236.349609375,0.7813479900360107
8,224,6684.29345703125,,
9,249,,6191.70361328125,0.7799985408782959
9,249,6655.77734375,,
10,274,,6227.09326171875,0.7781170606613159
10,274,6642.73681640625,,
11,299,,6206.556640625,0.7814602851867676
11,299,6675.435546875,,
12,324,,6248.77783203125,0.7823746204376221
12,324,6652.5185546875,,
13,349,,6130.51025390625,0.7916711568832397
13,349,6624.00634765625,,
14,374,,6199.84423828125,0.7851329445838928
14,374,6627.13232421875,,
