epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,49,,23688.873046875,0.7266756892204285
0,49,24599.546875,,
1,99,,23738.48046875,0.7352318167686462
1,99,24283.5390625,,
2,149,,23706.42578125,0.733391523361206
2,149,24204.546875,,
3,199,,23645.189453125,0.7426403760910034
3,199,24238.31640625,,
4,249,,23649.125,0.7414084672927856
4,249,24218.203125,,
5,299,,23663.0,0.7345192432403564
5,299,24198.2421875,,
6,349,,23753.30859375,0.737983226776123
6,349,24153.453125,,
7,399,,23447.1328125,0.7455282211303711
7,399,24118.03515625,,
8,449,,23618.986328125,0.7256419062614441
8,449,24149.310546875,,
9,499,,23872.91796875,0.7416757345199585
9,499,24113.08203125,,
10,549,,23788.541015625,0.7407391667366028
10,549,24124.58203125,,
11,599,,23708.431640625,0.7188706398010254
11,599,24135.150390625,,
12,649,,23288.634765625,0.747343122959137
12,649,24111.654296875,,
13,699,,23485.927734375,0.7425450086593628
13,699,24112.4375,,
14,749,,23794.623046875,0.7345361709594727
14,749,24111.462890625,,
