epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,15,,5024.83544921875,0.8161023259162903
0,15,8506.626953125,,
1,31,,4668.82568359375,0.8445321321487427
1,31,7976.60498046875,,
2,47,,4636.29443359375,0.8465078473091125
2,47,7843.29833984375,,
3,63,,4597.177734375,0.851892352104187
3,63,7819.05419921875,,
4,79,,4662.37939453125,0.8349182605743408
4,79,7798.76611328125,,
5,95,,4632.0126953125,0.8526893258094788
5,95,7775.5087890625,,
6,111,,4726.03564453125,0.85115647315979
6,111,7768.47216796875,,
7,127,,4514.2705078125,0.8569990992546082
7,127,7750.30419921875,,
8,143,,4550.54443359375,0.8558523654937744
8,143,7683.578125,,
9,159,,4470.94921875,0.8572890162467957
9,159,7669.6982421875,,
10,175,,4596.478515625,0.8529800176620483
10,175,7644.3388671875,,
11,191,,4447.11376953125,0.8514922261238098
11,191,7762.69970703125,,
12,207,,4384.63037109375,0.8556700944900513
12,207,7636.57763671875,,
13,223,,4487.9912109375,0.8511509299278259
13,223,7673.96630859375,,
14,239,,4439.1220703125,0.8547295928001404
14,239,7668.26318359375,,
