epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,49,,25606.400390625,0.46637091040611267
0,49,25569.900390625,,
1,99,,25539.380859375,0.47391533851623535
1,99,25530.3359375,,
2,149,,25458.263671875,0.48173022270202637
2,149,25482.94140625,,
3,199,,25435.421875,0.4940541982650757
3,199,25475.2421875,,
4,249,,25387.90625,0.518916130065918
4,249,25445.994140625,,
5,299,,25394.486328125,0.5369904041290283
5,299,25452.73828125,,
6,349,,25375.982421875,0.5476745963096619
6,349,25434.994140625,,
7,399,,25351.27734375,0.549560546875
7,399,25410.6484375,,
8,449,,25343.65234375,0.5512786507606506
8,449,25412.833984375,,
9,499,,25362.822265625,0.5524868965148926
9,499,25421.013671875,,
10,549,,25336.98046875,0.5547921061515808
10,549,25410.345703125,,
11,599,,25327.783203125,0.5551620721817017
11,599,25403.923828125,,
12,649,,25351.091796875,0.5571388602256775
12,649,25403.30859375,,
13,699,,25333.046875,0.5613852739334106
13,699,25408.291015625,,
14,749,,25350.91796875,0.5605803728103638
14,749,25411.07421875,,
