epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,12,,24237.134765625,0.7281425595283508
0,12,25135.71484375,,
1,25,,23746.1171875,0.7657673358917236
1,25,24567.2578125,,
2,38,,23863.765625,0.7585814595222473
2,38,24397.595703125,,
3,51,,23694.3359375,0.7667041420936584
3,51,24316.994140625,,
4,64,,23517.748046875,0.7706982493400574
4,64,24237.40625,,
5,77,,23442.599609375,0.7667035460472107
5,77,24206.37890625,,
6,90,,23633.609375,0.7696954607963562
6,90,24210.791015625,,
7,103,,23696.6484375,0.7703976631164551
7,103,24160.392578125,,
8,116,,23524.55078125,0.7724596261978149
8,116,24147.994140625,,
9,129,,23472.451171875,0.772486686706543
9,129,24106.857421875,,
10,142,,23576.501953125,0.7748322486877441
10,142,24137.140625,,
11,155,,23390.013671875,0.7760137319564819
11,155,24081.837890625,,
12,168,,23646.888671875,0.7737566828727722
12,168,24045.939453125,,
13,181,,23375.43359375,0.7735078930854797
13,181,24095.611328125,,
14,194,,23349.798828125,0.7739913463592529
14,194,24038.16015625,,
