epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,30,,4869.88427734375,0.7942336201667786
0,30,8525.71875,,
1,61,,4610.42041015625,0.84589022397995
1,61,7936.83203125,,
2,92,,4690.71728515625,0.8484869003295898
2,92,7800.154296875,,
3,123,,4618.51025390625,0.8495842814445496
3,123,7775.37646484375,,
4,154,,4439.25927734375,0.8565388321876526
4,154,7743.6875,,
5,185,,4510.45556640625,0.8598619699478149
5,185,7707.37646484375,,
6,216,,4494.4296875,0.8569920659065247
6,216,7705.31494140625,,
7,247,,4568.373046875,0.8594128489494324
7,247,7674.525390625,,
8,278,,4423.501953125,0.8584908843040466
8,278,7681.919921875,,
9,309,,4337.5869140625,0.8573858141899109
9,309,7618.5234375,,
10,340,,4352.36083984375,0.8574639558792114
10,340,7618.765625,,
11,371,,4567.3642578125,0.855449914932251
11,371,7587.27099609375,,
12,402,,4456.81298828125,0.8581013083457947
12,402,7595.27783203125,,
13,433,,4311.46728515625,0.8568684458732605
13,433,7571.36865234375,,
14,464,,4414.8798828125,0.8512457609176636
14,464,7655.95947265625,,
