epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,15,,4953.0693359375,0.8140645623207092
0,15,8379.5634765625,,
1,31,,4530.16064453125,0.8504547476768494
1,31,7748.291015625,,
2,47,,4613.46484375,0.8536545634269714
2,47,7500.52197265625,,
3,63,,4460.15771484375,0.854188084602356
3,63,7472.44970703125,,
4,79,,4546.31982421875,0.8443573713302612
4,79,7384.9453125,,
5,95,,4504.45654296875,0.8522443771362305
5,95,7423.63671875,,
6,111,,4428.23876953125,0.8607074618339539
6,111,7349.7744140625,,
7,127,,4490.546875,0.8566754460334778
7,127,7346.70361328125,,
8,143,,4305.51513671875,0.8589668869972229
8,143,7301.419921875,,
9,159,,4402.6416015625,0.8543357253074646
9,159,7243.626953125,,
10,175,,4355.71240234375,0.8550837635993958
10,175,7253.4853515625,,
11,191,,4390.376953125,0.8591893911361694
11,191,7242.2939453125,,
12,207,,4272.9619140625,0.8590990304946899
12,207,7232.84423828125,,
13,223,,4388.46923828125,0.8491037487983704
13,223,7260.20703125,,
14,239,,4404.572265625,0.8584583401679993
14,239,7238.81982421875,,
