epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,12,,24242.361328125,0.7268497943878174
0,12,25138.806640625,,
1,25,,23725.376953125,0.7641005516052246
1,25,24572.57421875,,
2,38,,23838.27734375,0.7558467388153076
2,38,24410.443359375,,
3,51,,23717.984375,0.7680107951164246
3,51,24306.341796875,,
4,64,,23509.056640625,0.7685046195983887
4,64,24230.30859375,,
5,77,,23446.193359375,0.7658877372741699
5,77,24203.2578125,,
6,90,,23607.775390625,0.7680651545524597
6,90,24200.462890625,,
7,103,,23677.611328125,0.7704055309295654
7,103,24146.9140625,,
8,116,,23521.68359375,0.7716321349143982
8,116,24140.42578125,,
9,129,,23449.923828125,0.7729010581970215
9,129,24100.119140625,,
10,142,,23590.552734375,0.7703019976615906
10,142,24139.740234375,,
11,155,,23460.490234375,0.7747019529342651
11,155,24087.173828125,,
12,168,,23676.560546875,0.7737510800361633
12,168,24051.83984375,,
13,181,,23359.357421875,0.7706105709075928
13,181,24102.111328125,,
14,194,,23400.291015625,0.77182537317276
14,194,24062.291015625,,
