epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,15,,4884.31103515625,0.802340030670166
0,15,8339.5244140625,,
1,31,,4632.9775390625,0.8442687392234802
1,31,7840.21630859375,,
2,47,,4563.064453125,0.8525625467300415
2,47,7666.8037109375,,
3,63,,4507.486328125,0.8538984656333923
3,63,7562.0712890625,,
4,79,,4557.0087890625,0.8550469875335693
4,79,7505.28369140625,,
5,95,,4538.703125,0.8481786251068115
5,95,7473.77978515625,,
6,111,,4570.3046875,0.8564507961273193
6,111,7565.373046875,,
7,127,,4560.9765625,0.8547719120979309
7,127,7464.2001953125,,
8,143,,4528.451171875,0.8581043481826782
8,143,7437.5830078125,,
9,159,,4386.55224609375,0.8577295541763306
9,159,7421.3017578125,,
10,175,,4397.83251953125,0.8546561598777771
10,175,7361.17919921875,,
11,191,,4352.2275390625,0.8587267398834229
11,191,7350.2412109375,,
12,207,,4426.24072265625,0.8514121174812317
12,207,7368.38720703125,,
13,223,,4323.234375,0.849786639213562
13,223,7346.3388671875,,
14,239,,4375.64111328125,0.8586176037788391
14,239,7297.00537109375,,
