epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,15,,5459.791015625,0.6683131456375122
0,15,8752.404296875,,
1,31,,5243.06005859375,0.7357051372528076
1,31,8539.3505859375,,
2,47,,5217.8671875,0.7814364433288574
2,47,8436.4775390625,,
3,63,,5167.40673828125,0.7878389358520508
3,63,8367.3251953125,,
4,79,,5144.501953125,0.7872239947319031
4,79,8343.20703125,,
5,95,,5032.1513671875,0.7927125692367554
5,95,8328.2783203125,,
6,111,,5006.17578125,0.7978044152259827
6,111,8289.5146484375,,
7,127,,5168.05322265625,0.7515063881874084
7,127,8290.9912109375,,
8,143,,5082.59765625,0.7706546783447266
8,143,8298.078125,,
9,159,,5144.90673828125,0.7970659136772156
9,159,8266.4501953125,,
10,175,,5013.04248046875,0.7991860508918762
10,175,8268.533203125,,
11,191,,5071.75830078125,0.7760947346687317
11,191,8268.095703125,,
12,207,,4990.193359375,0.8036359548568726
12,207,8293.1728515625,,
13,223,,4971.89501953125,0.8026489019393921
13,223,8271.0947265625,,
14,239,,5048.29296875,0.7956081032752991
14,239,8230.25,,
