epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,15,,5289.2509765625,0.7260934710502625
0,15,8685.4814453125,,
1,31,,4903.78955078125,0.8234325051307678
1,31,8305.5859375,,
2,47,,4754.0673828125,0.84588623046875
2,47,8091.08642578125,,
3,63,,4900.31396484375,0.8501741886138916
3,63,7993.79638671875,,
4,79,,4826.06298828125,0.8533187508583069
4,79,7941.56494140625,,
5,95,,4781.32373046875,0.841087281703949
5,95,7946.0078125,,
6,111,,4602.32763671875,0.8544249534606934
6,111,7915.06396484375,,
7,127,,4609.44873046875,0.8465815186500549
7,127,7918.9931640625,,
8,143,,4711.0009765625,0.8523776531219482
8,143,7913.27392578125,,
9,159,,4757.0419921875,0.8493037223815918
9,159,7900.59375,,
10,175,,4581.98046875,0.8582735657691956
10,175,7850.0361328125,,
11,191,,4578.34033203125,0.8512284159660339
11,191,7815.4599609375,,
12,207,,4616.73828125,0.8562813997268677
12,207,7806.2177734375,,
13,223,,4579.373046875,0.856246829032898
13,223,7784.15966796875,,
14,239,,4731.4267578125,0.8536288738250732
14,239,7798.8173828125,,
