epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,15,,4979.6474609375,0.7996010780334473
0,15,8456.5458984375,,
1,31,,4827.25146484375,0.8325985670089722
1,31,7946.51220703125,,
2,47,,4706.01416015625,0.8456372618675232
2,47,7829.171875,,
3,63,,4594.9462890625,0.8482710719108582
3,63,7765.56640625,,
4,79,,4586.40869140625,0.8534145355224609
4,79,7721.1455078125,,
5,95,,4593.1904296875,0.8538158535957336
5,95,7685.21484375,,
6,111,,4656.3447265625,0.8538431525230408
6,111,7675.23779296875,,
7,127,,4530.3125,0.8540980815887451
7,127,7674.14111328125,,
8,143,,4565.494140625,0.8546556234359741
8,143,7610.71337890625,,
9,159,,4423.72607421875,0.8544527292251587
9,159,7596.94775390625,,
10,175,,4482.8505859375,0.8580096364021301
10,175,7607.62646484375,,
11,191,,4452.18212890625,0.8574440479278564
11,191,7633.2353515625,,
12,207,,4415.21044921875,0.8542492389678955
12,207,7557.3779296875,,
13,223,,4395.28369140625,0.8510697484016418
13,223,7569.1552734375,,
14,239,,4469.2236328125,0.85693359375
14,239,7546.70703125,,
