epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,12,,6916.23046875,0.6761130690574646
0,12,7285.890625,,
1,25,,6564.92529296875,0.7653594017028809
1,25,6963.4560546875,,
2,38,,6621.41943359375,0.7477801442146301
2,38,6801.55029296875,,
3,51,,6510.70166015625,0.7682868838310242
3,51,6816.58837890625,,
4,64,,6436.76025390625,0.7703127264976501
4,64,6750.34521484375,,
5,77,,6349.533203125,0.7677190899848938
5,77,6724.7822265625,,
6,90,,6361.4580078125,0.7713683247566223
6,90,6696.0419921875,,
7,103,,6348.76904296875,0.7710326910018921
7,103,6684.26513671875,,
8,116,,6348.2734375,0.7707626819610596
8,116,6672.09423828125,,
9,129,,6337.095703125,0.7714265584945679
9,129,6663.56982421875,,
10,142,,6340.8017578125,0.7741916179656982
10,142,6667.798828125,,
11,155,,6347.45654296875,0.7742711305618286
11,155,6648.1259765625,,
12,168,,6350.20849609375,0.7725018262863159
12,168,6644.0546875,,
13,181,,6307.69189453125,0.7695602178573608
13,181,6649.52490234375,,
14,194,,6290.474609375,0.7746109962463379
14,194,6641.4365234375,,
