epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,30,,4739.6328125,0.8363918662071228
0,30,8238.224609375,,
1,61,,4570.78759765625,0.8521275520324707
1,61,7816.52734375,,
2,92,,4641.22509765625,0.845799446105957
2,92,7762.802734375,,
3,123,,4516.2265625,0.8556309938430786
3,123,7688.57958984375,,
4,154,,4609.4130859375,0.8545915484428406
4,154,7720.8046875,,
5,185,,4591.81396484375,0.8477518558502197
5,185,7726.37548828125,,
6,216,,4538.90966796875,0.8507400751113892
6,216,7654.43701171875,,
7,247,,4477.65869140625,0.8545392155647278
7,247,7667.34228515625,,
8,278,,4421.05126953125,0.8554984331130981
8,278,7582.21533203125,,
9,309,,4545.736328125,0.8528937101364136
9,309,7607.21826171875,,
10,340,,4411.912109375,0.856233537197113
10,340,7557.701171875,,
11,371,,4354.181640625,0.8551961779594421
11,371,7556.26513671875,,
12,402,,4416.7548828125,0.8552751541137695
12,402,7595.126953125,,
13,433,,4409.19091796875,0.8564051389694214
13,433,7575.91455078125,,
14,464,,4435.673828125,0.856627345085144
14,464,7516.712890625,,
