epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,12,,24277.41015625,0.7224719524383545
0,12,25162.154296875,,
1,25,,23751.80078125,0.7685708999633789
1,25,24616.48828125,,
2,38,,23901.990234375,0.7551590204238892
2,38,24447.703125,,
3,51,,23685.341796875,0.7686683535575867
3,51,24357.53515625,,
4,64,,23558.572265625,0.7707329392433167
4,64,24280.560546875,,
5,77,,23454.865234375,0.7653490900993347
5,77,24245.78125,,
6,90,,23617.392578125,0.770268440246582
6,90,24259.51171875,,
7,103,,23699.658203125,0.7703114748001099
7,103,24209.763671875,,
8,116,,23585.310546875,0.7713993787765503
8,116,24201.48828125,,
9,129,,23546.634765625,0.771421492099762
9,129,24167.103515625,,
10,142,,23595.158203125,0.7734448909759521
10,142,24183.880859375,,
11,155,,23481.6484375,0.7751872539520264
11,155,24137.220703125,,
12,168,,23761.83984375,0.7747406959533691
12,168,24097.34765625,,
13,181,,23388.21875,0.7728358507156372
13,181,24149.439453125,,
14,194,,23399.6328125,0.7750056385993958
14,194,24109.177734375,,
