epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,24,,6665.99169921875,0.7519571185112
0,24,7209.39892578125,,
1,49,,6556.5986328125,0.7643353343009949
1,49,6971.28125,,
2,74,,6496.39208984375,0.768513560295105
2,74,6912.529296875,,
3,99,,6546.06591796875,0.7622506022453308
3,99,6881.99853515625,,
4,124,,6384.2763671875,0.7735289931297302
4,124,6861.0078125,,
5,149,,6355.4765625,0.7745482921600342
5,149,6793.70947265625,,
6,174,,6333.10595703125,0.7763277292251587
6,174,6759.296875,,
7,199,,6241.65869140625,0.7762517333030701
7,199,6727.6884765625,,
8,224,,6283.8212890625,0.7750440239906311
8,224,6709.96435546875,,
9,249,,6172.8798828125,0.7829936146736145
9,249,6702.14453125,,
10,274,,6260.57470703125,0.777400016784668
10,274,6670.06982421875,,
11,299,,6203.79931640625,0.7742141485214233
11,299,6718.18310546875,,
12,324,,6227.4814453125,0.7790092825889587
12,324,6687.1640625,,
13,349,,6137.65380859375,0.7903189659118652
13,349,6661.5498046875,,
14,374,,6220.13330078125,0.7794944047927856
14,374,6656.2431640625,,
