epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,12,,6994.87255859375,0.7027031183242798
0,12,7336.26953125,,
1,25,,6670.70458984375,0.7561777830123901
1,25,7079.50439453125,,
2,38,,6541.7626953125,0.7592650651931763
2,38,6973.9560546875,,
3,51,,6566.8388671875,0.7645807266235352
3,51,6929.03515625,,
4,64,,6522.4248046875,0.7685539126396179
4,64,6885.6552734375,,
5,77,,6422.880859375,0.7692294716835022
5,77,6860.26904296875,,
6,90,,6460.76513671875,0.7706748843193054
6,90,6818.48046875,,
7,103,,6496.3544921875,0.7578733563423157
7,103,6817.6328125,,
8,116,,6457.1162109375,0.7673156261444092
8,116,6824.0048828125,,
9,129,,6385.091796875,0.7737872004508972
9,129,6791.3046875,,
10,142,,6350.4619140625,0.7749447226524353
10,142,6789.74365234375,,
11,155,,6324.154296875,0.7751404643058777
11,155,6766.0087890625,,
12,168,,6373.68994140625,0.7788436412811279
12,168,6736.73779296875,,
13,181,,6252.00341796875,0.7826342582702637
13,181,6703.3759765625,,
14,194,,6271.4580078125,0.7827761769294739
14,194,6693.65185546875,,
