epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,24,,6599.17236328125,0.7596732974052429
0,24,7195.0908203125,,
1,49,,6487.51904296875,0.7609718441963196
1,49,6861.2587890625,,
2,74,,6482.3212890625,0.7617397904396057
2,74,6832.8447265625,,
3,99,,6450.26513671875,0.7642800211906433
3,99,6772.3681640625,,
4,124,,6401.68408203125,0.7707433700561523
4,124,6766.72314453125,,
5,149,,6333.20361328125,0.7701296806335449
5,149,6723.66162109375,,
6,174,,6309.14990234375,0.7733098864555359
6,174,6702.66455078125,,
7,199,,6302.947265625,0.7743065357208252
7,199,6680.3154296875,,
8,224,,6208.88671875,0.7819530963897705
8,224,6652.94482421875,,
9,249,,6161.44384765625,0.7883719801902771
9,249,6601.21923828125,,
10,274,,6163.78076171875,0.7928968071937561
10,274,6560.5458984375,,
11,299,,6074.6484375,0.7963640689849854
11,299,6564.576171875,,
12,324,,6113.4462890625,0.7965039610862732
12,324,6530.1162109375,,
13,349,,6053.2138671875,0.7930461168289185
