epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,24,,6616.10888671875,0.7584818601608276
0,24,7198.18310546875,,
1,49,,6493.17529296875,0.7592082023620605
1,49,6870.13671875,,
2,74,,6478.1318359375,0.7609394788742065
2,74,6836.08203125,,
3,99,,6456.50146484375,0.7629786133766174
3,99,6778.5634765625,,
4,124,,6393.92724609375,0.7708759903907776
4,124,6773.2021484375,,
5,149,,6344.833984375,0.76861971616745
5,149,6725.99365234375,,
6,174,,6312.46533203125,0.7739390730857849
6,174,6710.8369140625,,
7,199,,6303.68798828125,0.7726951837539673
7,199,6683.50341796875,,
8,224,,6193.43505859375,0.7853223085403442
8,224,6645.04638671875,,
9,249,,6147.15576171875,0.790821373462677
9,249,6592.0927734375,,
10,274,,6150.53369140625,0.7934881448745728
10,274,6556.05712890625,,
11,299,,6087.05224609375,0.7919291853904724
11,299,6567.69921875,,
12,324,,6132.197265625,0.7925094962120056
12,324,6534.37890625,,
13,349,,6059.4736328125,0.7970824837684631
13,349,6505.70166015625,,
14,374,,6154.21923828125,0.7942637801170349
14,374,6510.580078125,,
