epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,30,,4743.28955078125,0.8453382253646851
0,30,8172.85009765625,,
1,61,,4569.0673828125,0.8514232039451599
1,61,7794.93505859375,,
2,92,,4622.6728515625,0.856066882610321
2,92,7745.97265625,,
3,123,,4507.64599609375,0.8572397232055664
3,123,7668.90673828125,,
4,154,,4700.11962890625,0.8526501059532166
4,154,7692.0517578125,,
5,185,,4552.19873046875,0.8504921793937683
5,185,7689.08154296875,,
6,216,,4525.125,0.8505483865737915
6,216,7625.77783203125,,
7,247,,4469.4736328125,0.852877140045166
7,247,7641.64404296875,,
8,278,,4418.64404296875,0.8521177172660828
8,278,7577.6611328125,,
9,309,,4509.69287109375,0.8538039922714233
9,309,7570.45947265625,,
10,340,,4463.23095703125,0.8511921763420105
10,340,7556.26416015625,,
11,371,,4389.40478515625,0.8548685908317566
11,371,7556.123046875,,
12,402,,4394.0302734375,0.8577427268028259
12,402,7549.75390625,,
13,433,,4406.083984375,0.8569135069847107
13,433,7556.8857421875,,
14,464,,4422.302734375,0.8558813333511353
14,464,7506.07666015625,,
