epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,12,,24847.732421875,0.6311661601066589
0,12,25313.826171875,,
1,25,,24147.974609375,0.7475240230560303
1,25,24859.41015625,,
2,38,,23986.3671875,0.7652345895767212
2,38,24475.1484375,,
3,51,,23724.5,0.764924943447113
3,51,24373.876953125,,
4,64,,23607.505859375,0.7681660652160645
4,64,24281.8671875,,
5,77,,23553.3671875,0.7687801718711853
5,77,24262.234375,,
6,90,,23750.986328125,0.7683838605880737
6,90,24271.859375,,
7,103,,23604.22265625,0.7709158062934875
7,103,24210.166015625,,
8,116,,23595.59765625,0.7694759964942932
8,116,24180.94921875,,
9,129,,23510.3984375,0.7715983390808105
9,129,24157.611328125,,
10,142,,23633.857421875,0.7696382999420166
10,142,24173.21875,,
11,155,,23642.142578125,0.7706700563430786
11,155,24126.6328125,,
12,168,,23628.458984375,0.7701350450515747
12,168,24133.1328125,,
13,181,,23484.841796875,0.769196629524231
13,181,24136.916015625,,
14,194,,23431.765625,0.7726865410804749
14,194,24112.103515625,,
