epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,24,,6637.50439453125,0.7617347240447998
0,24,7232.42724609375,,
1,49,,6509.4140625,0.7620905041694641
1,49,6956.439453125,,
2,74,,6467.64794921875,0.7691757082939148
2,74,6884.232421875,,
3,99,,6514.6962890625,0.7576178908348083
3,99,6857.85791015625,,
4,124,,6436.2587890625,0.7720208168029785
4,124,6848.34228515625,,
5,149,,6364.47509765625,0.7734178900718689
5,149,6791.248046875,,
6,174,,6354.83740234375,0.779157280921936
6,174,6749.6767578125,,
7,199,,6319.51171875,0.7710970044136047
7,199,6707.60546875,,
8,224,,6278.9443359375,0.779075562953949
8,224,6709.689453125,,
9,249,,6182.29345703125,0.7884024977684021
9,249,6669.1005859375,,
10,274,,6243.05419921875,0.7809191346168518
10,274,6650.2421875,,
11,299,,6230.20654296875,0.783832848072052
11,299,6687.12255859375,,
12,324,,6191.16064453125,0.7861613631248474
12,324,6654.16015625,,
13,349,,6123.64111328125,0.7953124642372131
13,349,6623.8837890625,,
14,374,,6163.7919921875,0.7895973324775696
14,374,6622.47119140625,,
