epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,30,,5764.64306640625,0.5377731919288635
0,30,8921.16796875,,
1,61,,5758.55908203125,0.5724092125892639
1,61,8911.3076171875,,
2,92,,5751.56591796875,0.5868470668792725
2,92,8902.658203125,,
3,123,,5743.56591796875,0.596113383769989
3,123,8889.5625,,
4,154,,5733.64306640625,0.6011834144592285
4,154,8878.1396484375,,
5,185,,5721.705078125,0.6035568118095398
5,185,8862.14453125,,
6,216,,5708.55029296875,0.6053488850593567
6,216,8844.833984375,,
7,247,,5693.578125,0.607893168926239
7,247,8826.1630859375,,
8,278,,5675.31005859375,0.6080632209777832
8,278,8804.9716796875,,
9,309,,5655.890625,0.608271062374115
9,309,8777.4609375,,
10,340,,5634.6982421875,0.6088236570358276
10,340,8750.2548828125,,
11,371,,5612.10693359375,0.6097619533538818
11,371,8726.5322265625,,
12,402,,5588.91357421875,0.6093676090240479
12,402,8697.0986328125,,
13,433,,5565.326171875,0.6100364327430725
13,433,8670.4541015625,,
14,464,,5541.82421875,0.610603928565979
14,464,8639.2607421875,,
