epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,24,,6705.23388671875,0.7568144798278809
0,24,7231.40966796875,,
1,49,,6579.939453125,0.7602676749229431
1,49,6998.25244140625,,
2,74,,6496.6435546875,0.7684992551803589
2,74,6937.67626953125,,
3,99,,6544.1455078125,0.7604697346687317
3,99,6916.35107421875,,
4,124,,6412.458984375,0.7726122140884399
4,124,6890.22314453125,,
5,149,,6386.11279296875,0.770357072353363
5,149,6829.15771484375,,
6,174,,6372.43310546875,0.7770922780036926
6,174,6808.69189453125,,
7,199,,6243.99365234375,0.7713549137115479
7,199,6774.22216796875,,
8,224,,6253.08740234375,0.7768482565879822
8,224,6768.75390625,,
9,249,,6203.697265625,0.7803612351417542
9,249,6739.4345703125,,
10,274,,6279.373046875,0.7821414470672607
10,274,6716.56787109375,,
11,299,,6219.26953125,0.7790308594703674
11,299,6754.80712890625,,
12,324,,6251.55419921875,0.7721366286277771
12,324,6736.27880859375,,
13,349,,6155.5205078125,0.7915008068084717
13,349,6695.2939453125,,
14,374,,6252.11328125,0.7861083745956421
14,374,6692.947265625,,
