epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,15,,5159.53466796875,0.7785242199897766
0,15,8603.4384765625,,
1,31,,4821.72265625,0.8467386364936829
1,31,8090.78955078125,,
2,47,,4662.91162109375,0.8552501201629639
2,47,7863.224609375,,
3,63,,4764.6484375,0.8376268148422241
3,63,7814.11376953125,,
4,79,,4633.1005859375,0.8532137274742126
4,79,7776.51025390625,,
5,95,,4509.603515625,0.8582807183265686
5,95,7717.10107421875,,
6,111,,4487.6044921875,0.8593711256980896
6,111,7669.103515625,,
7,127,,4401.84423828125,0.8560987710952759
7,127,7643.84375,,
8,143,,4681.45654296875,0.855009913444519
8,143,7680.06640625,,
9,159,,4529.13916015625,0.8412866592407227
9,159,7790.40185546875,,
10,175,,4462.92431640625,0.8558193445205688
10,175,7701.39208984375,,
11,191,,4599.35986328125,0.8468687534332275
11,191,7669.02392578125,,
12,207,,4526.3505859375,0.8569161295890808
12,207,7630.333984375,,
13,223,,4393.8046875,0.8583340644836426
13,223,7598.73388671875,,
14,239,,4461.36962890625,0.8597672581672668
14,239,7562.01708984375,,
