epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,15,,4869.13818359375,0.824699342250824
0,15,8342.3271484375,,
1,31,,4567.7294921875,0.8463782072067261
1,31,7674.36962890625,,
2,47,,4589.67724609375,0.8527662754058838
2,47,7481.63037109375,,
3,63,,4466.10400390625,0.8545636534690857
3,63,7482.13818359375,,
4,79,,4613.09033203125,0.8307311534881592
4,79,7409.9814453125,,
5,95,,4524.31103515625,0.8514358997344971
5,95,7453.19921875,,
6,111,,4512.66650390625,0.8552799820899963
6,111,7342.5048828125,,
7,127,,4427.75537109375,0.8538085222244263
7,127,7436.552734375,,
8,143,,4427.47216796875,0.8556252121925354
8,143,7336.78466796875,,
9,159,,4392.54443359375,0.860604465007782
9,159,7321.57080078125,,
10,175,,4305.6962890625,0.8572980761528015
10,175,7256.11767578125,,
11,191,,4369.50244140625,0.8598005771636963
11,191,7224.7236328125,,
12,207,,4328.375,0.8549883365631104
12,207,7229.74853515625,,
13,223,,4299.650390625,0.8566030263900757
13,223,7258.591796875,,
14,239,,4344.27734375,0.8558188676834106
14,239,7259.5625,,
