epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,15,,5120.41357421875,0.7516211867332458
0,15,8657.3076171875,,
1,31,,4851.54052734375,0.8281275033950806
1,31,8160.935546875,,
2,47,,4668.21923828125,0.8485701084136963
2,47,7963.99462890625,,
3,63,,4635.16015625,0.8543761372566223
3,63,7884.087890625,,
4,79,,4547.83349609375,0.854129433631897
4,79,7853.0517578125,,
5,95,,4649.75732421875,0.855194091796875
5,95,7862.91943359375,,
6,111,,4585.23974609375,0.8549702167510986
6,111,7804.66064453125,,
7,127,,4530.5537109375,0.8614340424537659
7,127,7738.91748046875,,
8,143,,4431.70654296875,0.8513711094856262
8,143,7743.0087890625,,
9,159,,4527.681640625,0.8560256361961365
9,159,7742.44970703125,,
10,175,,4635.30078125,0.8473868370056152
10,175,7708.76513671875,,
11,191,,4536.875,0.8553109169006348
11,191,7687.05615234375,,
12,207,,4431.03466796875,0.8568007946014404
12,207,7689.9228515625,,
13,223,,4435.73779296875,0.8578369617462158
13,223,7685.7392578125,,
14,239,,4433.921875,0.8571077585220337
14,239,7684.02587890625,,
