epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,15,,4968.90576171875,0.8024358749389648
0,15,8477.62109375,,
1,31,,4754.11474609375,0.8285897374153137
1,31,7889.86572265625,,
2,47,,4559.8037109375,0.8513281941413879
2,47,7708.982421875,,
3,63,,4528.3974609375,0.8531481623649597
3,63,7632.35009765625,,
4,79,,4604.876953125,0.8296631574630737
4,79,7632.13525390625,,
5,95,,4535.98291015625,0.854045569896698
5,95,7587.02783203125,,
6,111,,4513.546875,0.8592630624771118
6,111,7552.998046875,,
7,127,,4438.28857421875,0.8613619804382324
7,127,7539.18896484375,,
8,143,,4480.734375,0.8534607887268066
8,143,7519.75732421875,,
9,159,,4475.013671875,0.8560264110565186
9,159,7489.763671875,,
10,175,,4520.1708984375,0.8532202243804932
10,175,7475.857421875,,
11,191,,4432.673828125,0.8533663749694824
11,191,7593.9716796875,,
12,207,,4382.1181640625,0.8568911552429199
12,207,7457.029296875,,
13,223,,4430.755859375,0.8499889969825745
13,223,7510.36767578125,,
14,239,,4413.1953125,0.8528143167495728
14,239,7472.76025390625,,
