epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,15,,4869.40185546875,0.8317625522613525
0,15,8358.490234375,,
1,31,,4637.3623046875,0.8484534621238708
1,31,7761.7880859375,,
2,47,,4536.60205078125,0.8517090082168579
2,47,7570.6455078125,,
3,63,,4497.416015625,0.8552926778793335
3,63,7510.4267578125,,
4,79,,4599.52197265625,0.8397352695465088
4,79,7438.77978515625,,
5,95,,4411.369140625,0.8600392937660217
5,95,7481.52001953125,,
6,111,,4419.10791015625,0.8607842922210693
6,111,7387.65234375,,
7,127,,4542.67919921875,0.8562670946121216
7,127,7376.72509765625,,
8,143,,4343.52587890625,0.8597962260246277
8,143,7345.83203125,,
9,159,,4493.06689453125,0.8535735607147217
9,159,7304.06201171875,,
10,175,,4324.87109375,0.861261248588562
10,175,7348.46435546875,,
11,191,,4302.0390625,0.8568596839904785
11,191,7300.7802734375,,
12,207,,4299.01123046875,0.8567023277282715
12,207,7254.3505859375,,
13,223,,4337.744140625,0.8526620268821716
13,223,7268.958984375,,
14,239,,4429.1806640625,0.8595020771026611
14,239,7326.763671875,,
15,255,,4284.69189453125,0.8599557280540466
15,255,7270.1181640625,,
16,271,,4365.93603515625,0.8591886758804321
16,271,7254.39794921875,,
17,287,,4272.19873046875,0.8576914668083191
17,287,7260.1689453125,,
18,303,,4273.26025390625,0.8509504795074463
18,303,7259.81494140625,,
19,319,,4325.029296875,0.8613165020942688
19,319,7237.15185546875,,
20,335,,4359.35546875,0.8577656149864197
20,335,7204.81982421875,,
21,351,,4294.89013671875,0.8575659990310669
21,351,7217.5654296875,,
22,367,,4271.251953125,0.8580302000045776
22,367,7257.9775390625,,
23,383,,4406.7275390625,0.8559255599975586
23,383,7253.6826171875,,
24,399,,4233.33984375,0.8580417037010193
24,399,7206.2294921875,,
25,415,,4402.92578125,0.8603447675704956
25,415,7204.328125,,
26,431,,4246.48388671875,0.8575053215026855
26,431,7202.318359375,,
27,447,,4210.498046875,0.8587610125541687
27,447,7188.42626953125,,
28,463,,4236.8466796875,0.8538601398468018
28,463,7192.63427734375,,
29,479,,4297.57470703125,0.8599371910095215
29,479,7126.89501953125,,
30,495,,4209.72265625,0.8623625040054321
30,495,7147.32421875,,
31,511,,4217.220703125,0.8610810041427612
31,511,7123.36181640625,,
32,527,,4372.17529296875,0.856755793094635
32,527,7190.69921875,,
33,543,,4344.05126953125,0.8713991641998291
33,543,7234.5888671875,,
34,559,,4252.0908203125,0.8557481169700623
34,559,7162.49462890625,,
35,575,,4307.5,0.8583577275276184
35,575,7170.2158203125,,
36,591,,4281.5966796875,0.8670499920845032
36,591,7203.35693359375,,
37,607,,4243.2158203125,0.8637896180152893
37,607,7157.791015625,,
38,623,,4218.1162109375,0.8654501438140869
38,623,7148.81494140625,,
39,639,,4220.55322265625,0.8651769161224365
39,639,7105.06201171875,,
40,655,,4203.36328125,0.8658191561698914
40,655,7108.57421875,,
41,671,,4202.56201171875,0.8705254793167114
41,671,7155.712890625,,
42,687,,4284.3681640625,0.8666370511054993
42,687,7127.6708984375,,
43,703,,4223.30908203125,0.8570911288261414
43,703,7156.13623046875,,
44,719,,4205.830078125,0.8601056933403015
44,719,7143.40234375,,
45,735,,4172.3662109375,0.8619364500045776
45,735,7079.26318359375,,
46,751,,4197.109375,0.8578354120254517
46,751,7088.5791015625,,
47,767,,4264.39453125,0.860922634601593
47,767,7189.31982421875,,
48,783,,4196.2724609375,0.8589240312576294
48,783,7144.91357421875,,
49,799,,4173.62939453125,0.8679745197296143
49,799,7115.03662109375,,
