epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,24,,6670.8955078125,0.7621476054191589
0,24,7208.4375,,
1,49,,6492.51953125,0.7660555243492126
1,49,6942.65185546875,,
2,74,,6460.37939453125,0.7678515315055847
2,74,6872.55810546875,,
3,99,,6454.55078125,0.7631611227989197
3,99,6843.62744140625,,
4,124,,6393.94775390625,0.7736124992370605
4,124,6830.720703125,,
5,149,,6344.724609375,0.7761338949203491
5,149,6764.97900390625,,
6,174,,6312.44921875,0.7786936163902283
6,174,6731.58544921875,,
7,199,,6246.71435546875,0.76718670129776
7,199,6697.3701171875,,
8,224,,6229.02099609375,0.7814741134643555
8,224,6684.51123046875,,
9,249,,6184.7626953125,0.7790107727050781
9,249,6657.4228515625,,
10,274,,6233.3076171875,0.7794799208641052
10,274,6641.6005859375,,
11,299,,6220.38720703125,0.7815651893615723
11,299,6685.82177734375,,
12,324,,6202.4443359375,0.7784916758537292
12,324,6664.61328125,,
13,349,,6117.60888671875,0.7928593754768372
13,349,6641.49609375,,
14,374,,6149.19580078125,0.7876623272895813
14,374,6628.19189453125,,
