epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,15,,4980.7509765625,0.8148524761199951
0,15,8393.4365234375,,
1,31,,4584.7490234375,0.8468183875083923
1,31,7768.8779296875,,
2,47,,4579.328125,0.8537843823432922
2,47,7521.41357421875,,
3,63,,4489.85498046875,0.8568515777587891
3,63,7478.0869140625,,
4,79,,4520.2587890625,0.8463848829269409
4,79,7434.17919921875,,
5,95,,4456.00048828125,0.8582208752632141
5,95,7413.5,,
6,111,,4391.0029296875,0.8619886040687561
6,111,7335.6162109375,,
7,127,,4522.5283203125,0.8550340533256531
7,127,7335.36328125,,
8,143,,4397.8017578125,0.8612626194953918
8,143,7319.96826171875,,
9,159,,4411.53662109375,0.8649857044219971
9,159,7289.75537109375,,
10,175,,4371.60546875,0.858442485332489
10,175,7300.93505859375,,
11,191,,4343.34814453125,0.8578975796699524
11,191,7255.7392578125,,
12,207,,4313.2958984375,0.8547857999801636
12,207,7218.4443359375,,
13,223,,4319.45361328125,0.8549648523330688
13,223,7212.42431640625,,
14,239,,4395.82568359375,0.8576921820640564
14,239,7251.2236328125,,
