epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,12,,24875.296875,0.6357011795043945
0,12,25332.806640625,,
1,25,,24156.84765625,0.7497634291648865
1,25,24889.6796875,,
2,38,,24018.056640625,0.7644572257995605
2,38,24529.263671875,,
3,51,,23766.6640625,0.7639448046684265
3,51,24457.580078125,,
4,64,,23701.626953125,0.7679343223571777
4,64,24375.619140625,,
5,77,,23586.69921875,0.7665468454360962
5,77,24345.296875,,
6,90,,23807.68359375,0.7693434953689575
6,90,24360.283203125,,
7,103,,23701.658203125,0.7680740356445312
7,103,24315.076171875,,
8,116,,23698.158203125,0.7683658003807068
8,116,24276.62109375,,
9,129,,23600.310546875,0.7697133421897888
9,129,24263.24609375,,
10,142,,23687.6484375,0.7708938121795654
10,142,24261.24609375,,
11,155,,23743.744140625,0.7688360214233398
11,155,24244.521484375,,
12,168,,23773.708984375,0.7697707414627075
12,168,24212.40234375,,
13,181,,23608.078125,0.7693915963172913
13,181,24251.234375,,
14,194,,23538.78125,0.7736386656761169
14,194,24224.015625,,
