epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,15,,4860.86572265625,0.8373501300811768
0,15,8230.283203125,,
1,31,,4613.7783203125,0.8471499681472778
1,31,7640.3779296875,,
2,47,,4582.25,0.855059802532196
2,47,7496.2666015625,,
3,63,,4434.6650390625,0.8586803674697876
3,63,7458.58154296875,,
4,79,,4535.09814453125,0.8460235595703125
4,79,7349.810546875,,
5,95,,4534.56591796875,0.8517860770225525
5,95,7345.00732421875,,
6,111,,4433.2021484375,0.8534658551216125
6,111,7377.55712890625,,
7,127,,4553.697265625,0.8534991145133972
7,127,7390.47509765625,,
8,143,,4345.37890625,0.8573809266090393
8,143,7339.87353515625,,
9,159,,4378.1982421875,0.8608998656272888
9,159,7286.46484375,,
10,175,,4343.36328125,0.8601239323616028
10,175,7259.5478515625,,
11,191,,4391.57958984375,0.8586588501930237
11,191,7221.99169921875,,
12,207,,4332.57421875,0.8572980165481567
12,207,7234.287109375,,
13,223,,4327.84033203125,0.8575336337089539
13,223,7282.7080078125,,
14,239,,4317.79248046875,0.8602444529533386
14,239,7248.853515625,,
