epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,12,,24398.57421875,0.7163197994232178
0,12,25166.833984375,,
1,25,,23805.822265625,0.7656252980232239
1,25,24576.779296875,,
2,38,,23872.861328125,0.7607717514038086
2,38,24378.779296875,,
3,51,,23659.255859375,0.7693882584571838
3,51,24270.779296875,,
4,64,,23500.576171875,0.7701090574264526
4,64,24193.892578125,,
5,77,,23426.16796875,0.7657628059387207
5,77,24182.16796875,,
6,90,,23562.9765625,0.7691113352775574
6,90,24173.310546875,,
7,103,,23534.94921875,0.77068030834198
7,103,24120.287109375,,
8,116,,23524.765625,0.770209014415741
8,116,24106.140625,,
9,129,,23442.7734375,0.7717797160148621
9,129,24064.294921875,,
10,142,,23590.703125,0.7723394632339478
10,142,24100.0703125,,
11,155,,23419.263671875,0.7723591327667236
11,155,24054.96484375,,
12,168,,23608.283203125,0.7735549807548523
12,168,24021.23828125,,
13,181,,23369.849609375,0.7699978947639465
13,181,24066.041015625,,
14,194,,23338.564453125,0.7723278403282166
14,194,24017.8515625,,
