epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,15,,4869.60595703125,0.8189219832420349
0,15,8483.7958984375,,
1,31,,4568.11279296875,0.8469168543815613
1,31,7707.875,,
2,47,,4563.990234375,0.8542505502700806
2,47,7503.3115234375,,
3,63,,4513.28955078125,0.8576902747154236
3,63,7484.1669921875,,
4,79,,4571.84765625,0.839303731918335
4,79,7394.95458984375,,
5,95,,4540.962890625,0.8483400344848633
5,95,7429.095703125,,
6,111,,4402.17578125,0.8574472069740295
6,111,7352.39501953125,,
7,127,,4463.36767578125,0.8466541171073914
7,127,7403.26171875,,
8,143,,4424.36962890625,0.8583075404167175
8,143,7330.51025390625,,
9,159,,4482.24609375,0.8576167225837708
9,159,7348.82666015625,,
10,175,,4430.8984375,0.8582045435905457
10,175,7374.00244140625,,
11,191,,4327.2412109375,0.85712069272995
11,191,7310.16357421875,,
12,207,,4348.751953125,0.8571005463600159
12,207,7243.81201171875,,
13,223,,4352.904296875,0.8568466305732727
13,223,7259.89501953125,,
14,239,,4519.8974609375,0.849800705909729
14,239,7330.59130859375,,
