epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,15,,4872.03076171875,0.826777994632721
0,15,8416.029296875,,
1,31,,4551.755859375,0.8489861488342285
1,31,7703.796875,,
2,47,,4534.9453125,0.8575262427330017
2,47,7524.6904296875,,
3,63,,4543.6953125,0.8562734127044678
3,63,7524.2548828125,,
4,79,,4532.82568359375,0.8499391078948975
4,79,7441.625,,
5,95,,4476.71533203125,0.8545714616775513
5,95,7401.474609375,,
6,111,,4551.28369140625,0.840800940990448
6,111,7364.94482421875,,
7,127,,4491.4794921875,0.8610365986824036
7,127,7512.5087890625,,
8,143,,4361.14208984375,0.8588258028030396
8,143,7410.337890625,,
9,159,,4386.49072265625,0.8584271669387817
9,159,7359.9560546875,,
10,175,,4305.75830078125,0.8594747185707092
10,175,7269.529296875,,
11,191,,4291.46240234375,0.8582507967948914
11,191,7281.2568359375,,
12,207,,4297.3505859375,0.8572527766227722
12,207,7236.63916015625,,
13,223,,4307.81689453125,0.8550429940223694
13,223,7265.39990234375,,
14,239,,4445.197265625,0.858272135257721
14,239,7318.31982421875,,
