epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,12,,6882.2236328125,0.6816807389259338
0,12,7278.63671875,,
1,25,,6573.021484375,0.7560181617736816
1,25,6953.87158203125,,
2,38,,6600.26513671875,0.7463884949684143
2,38,6806.85693359375,,
3,51,,6528.904296875,0.7695342302322388
3,51,6813.3974609375,,
4,64,,6447.2587890625,0.7696170210838318
4,64,6743.76611328125,,
5,77,,6367.16064453125,0.7679214477539062
5,77,6721.95849609375,,
6,90,,6350.76611328125,0.7715820670127869
6,90,6689.83837890625,,
7,103,,6334.744140625,0.7700498700141907
7,103,6682.783203125,,
8,116,,6343.80078125,0.7725937366485596
8,116,6668.05029296875,,
9,129,,6346.98681640625,0.7720436453819275
9,129,6662.92041015625,,
10,142,,6346.095703125,0.7735913395881653
10,142,6668.06884765625,,
11,155,,6343.341796875,0.7727760076522827
11,155,6645.40380859375,,
12,168,,6341.14404296875,0.7718350291252136
12,168,6640.37548828125,,
13,181,,6313.32763671875,0.771166980266571
13,181,6648.6298828125,,
14,194,,6282.9521484375,0.773258626461029
14,194,6635.82177734375,,
