epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,12,,7009.439453125,0.6901556253433228
0,12,7346.5654296875,,
1,25,,6670.38525390625,0.7615082263946533
1,25,7095.7919921875,,
2,38,,6601.7451171875,0.7557563185691833
2,38,6983.75048828125,,
3,51,,6544.91943359375,0.7659687995910645
3,51,6940.42041015625,,
4,64,,6543.291015625,0.767321765422821
4,64,6897.68701171875,,
5,77,,6425.93994140625,0.7692006826400757
5,77,6866.9951171875,,
6,90,,6440.14990234375,0.7704101800918579
6,90,6821.37353515625,,
7,103,,6499.18408203125,0.7619590759277344
7,103,6829.55810546875,,
8,116,,6452.37255859375,0.7696410417556763
8,116,6827.5048828125,,
9,129,,6408.62646484375,0.7729694843292236
9,129,6800.62646484375,,
10,142,,6377.3671875,0.7739191055297852
10,142,6805.75244140625,,
11,155,,6350.9296875,0.776401937007904
11,155,6796.1865234375,,
12,168,,6410.6630859375,0.7756879925727844
12,168,6773.88037109375,,
13,181,,6335.60693359375,0.7778290510177612
13,181,6739.64697265625,,
14,194,,6291.97119140625,0.7784677743911743
14,194,6730.66552734375,,
