epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,24,,6654.4853515625,0.7616623044013977
0,24,7198.54443359375,,
1,49,,6504.58203125,0.767118513584137
1,49,6936.00341796875,,
2,74,,6463.83544921875,0.7698288559913635
2,74,6871.580078125,,
3,99,,6456.46728515625,0.7692965269088745
3,99,6848.9853515625,,
4,124,,6391.8681640625,0.7734773755073547
4,124,6828.24169921875,,
5,149,,6328.13720703125,0.7762226462364197
5,149,6765.94091796875,,
6,174,,6325.1025390625,0.7790610790252686
6,174,6730.3818359375,,
7,199,,6233.146484375,0.766142725944519
7,199,6697.7265625,,
8,224,,6219.04931640625,0.7763285040855408
8,224,6674.3447265625,,
9,249,,6173.31201171875,0.778631865978241
9,249,6648.333984375,,
10,274,,6222.1416015625,0.7818924188613892
10,274,6635.111328125,,
11,299,,6155.7685546875,0.7870510816574097
11,299,6654.72412109375,,
12,324,,6214.27783203125,0.7840569019317627
12,324,6641.73486328125,,
13,349,,6122.50390625,0.7950248122215271
13,349,6615.9228515625,,
14,374,,6236.74658203125,0.7884902954101562
14,374,6610.34912109375,,
