epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,24,,6694.87744140625,0.7618726491928101
0,24,7207.552734375,,
1,49,,6499.5,0.7655318379402161
1,49,6940.37646484375,,
2,74,,6465.962890625,0.7656667232513428
2,74,6871.71435546875,,
3,99,,6448.2333984375,0.7620046734809875
3,99,6846.42578125,,
4,124,,6384.41943359375,0.7749135494232178
4,124,6826.24853515625,,
5,149,,6317.8125,0.7774196267127991
5,149,6758.86083984375,,
6,174,,6305.34326171875,0.7779927849769592
6,174,6724.14306640625,,
7,199,,6256.0419921875,0.7697799801826477
7,199,6692.6240234375,,
8,224,,6247.26171875,0.7830662131309509
8,224,6679.8515625,,
9,249,,6187.9287109375,0.7818824052810669
9,249,6651.955078125,,
10,274,,6243.23486328125,0.7820655107498169
10,274,6633.025390625,,
11,299,,6156.693359375,0.7805610299110413
11,299,6664.61083984375,,
12,324,,6204.58154296875,0.7861200571060181
12,324,6650.509765625,,
13,349,,6123.42041015625,0.7948460578918457
13,349,6614.2001953125,,
14,374,,6198.11083984375,0.7866036295890808
14,374,6622.08203125,,
