epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,24,,6571.93359375,0.7590632438659668
0,24,7238.53125,,
1,49,,6549.0791015625,0.7631819844245911
1,49,6887.4033203125,,
2,74,,6517.35791015625,0.7673372626304626
2,74,6848.0107421875,,
3,99,,6487.01025390625,0.768389880657196
3,99,6786.5380859375,,
4,124,,6341.64599609375,0.7742109298706055
4,124,6749.80078125,,
5,149,,6354.78076171875,0.7702699899673462
5,149,6731.09521484375,,
6,174,,6319.01025390625,0.7775259017944336
6,174,6673.5166015625,,
7,199,,6298.08984375,0.7773035168647766
7,199,6650.9365234375,,
8,224,,6159.04150390625,0.7892881035804749
8,224,6603.580078125,,
9,249,,6137.3916015625,0.7879359126091003
9,249,6575.41845703125,,
10,274,,6227.4541015625,0.7820971012115479
10,274,6568.59423828125,,
11,299,,6043.3359375,0.7990508079528809
11,299,6554.54638671875,,
12,324,,6096.8935546875,0.795074462890625
12,324,6530.755859375,,
13,349,,6110.94580078125,0.7979258298873901
13,349,6511.99658203125,,
14,374,,6051.5166015625,0.7949483394622803
14,374,6511.40185546875,,
15,399,,6039.3994140625,0.7973073124885559
15,399,6490.62255859375,,
16,424,,6002.6201171875,0.7999091148376465
16,424,6477.025390625,,
17,449,,6072.5810546875,0.7996855974197388
