epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,24,,6650.64404296875,0.7637535929679871
0,24,7240.96142578125,,
1,49,,6514.65234375,0.7639577388763428
1,49,6956.97900390625,,
2,74,,6474.2998046875,0.7689420580863953
2,74,6883.36279296875,,
3,99,,6494.69921875,0.7615644335746765
3,99,6853.916015625,,
4,124,,6425.7099609375,0.771073579788208
4,124,6846.91796875,,
5,149,,6387.08984375,0.7710634469985962
5,149,6795.74658203125,,
6,174,,6356.78369140625,0.7783491015434265
6,174,6766.23974609375,,
7,199,,6330.7890625,0.7714904546737671
7,199,6723.83056640625,,
8,224,,6272.63134765625,0.7799453139305115
8,224,6714.333984375,,
9,249,,6210.47509765625,0.7858166694641113
9,249,6673.6572265625,,
10,274,,6263.15478515625,0.782860279083252
10,274,6654.29052734375,,
11,299,,6269.6171875,0.7838147282600403
11,299,6702.1220703125,,
12,324,,6214.70263671875,0.7844827771186829
12,324,6664.34619140625,,
13,349,,6120.81298828125,0.7918258905410767
13,349,6630.95361328125,,
14,374,,6144.40576171875,0.7866343259811401
14,374,6638.37890625,,
