epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,24,,6595.8359375,0.7582572102546692
0,24,7245.8955078125,,
1,49,,6525.6123046875,0.7650820016860962
1,49,6891.2412109375,,
2,74,,6532.9375,0.7681490778923035
2,74,6847.91162109375,,
3,99,,6478.990234375,0.7691638469696045
3,99,6788.99853515625,,
4,124,,6363.26513671875,0.7717829346656799
4,124,6747.43896484375,,
5,149,,6375.26513671875,0.7701712846755981
5,149,6732.12890625,,
6,174,,6342.47216796875,0.7752434611320496
6,174,6689.4501953125,,
7,199,,6351.23583984375,0.7742582559585571
7,199,6672.91748046875,,
8,224,,6221.35888671875,0.786139190196991
8,224,6629.04833984375,,
9,249,,6158.4755859375,0.7891519665718079
9,249,6592.7333984375,,
10,274,,6267.27734375,0.7843300700187683
10,274,6583.8994140625,,
11,299,,6087.4599609375,0.7943376898765564
11,299,6561.10546875,,
12,324,,6102.17431640625,0.795996367931366
12,324,6533.2998046875,,
13,349,,6126.11083984375,0.8002259135246277
13,349,6513.95849609375,,
14,374,,6088.88330078125,0.7984008193016052
14,374,6517.26318359375,,
15,399,,6034.662109375,0.79145348072052
15,399,6501.01416015625,,
16,424,,6031.0234375,0.7987610697746277
16,424,6483.96044921875,,
17,449,,6097.04833984375,0.799031138420105
