epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,15,,5295.9736328125,0.7089722752571106
0,15,8668.9794921875,,
1,31,,5019.46826171875,0.7762843370437622
1,31,8379.45703125,,
2,47,,4899.41357421875,0.8155196309089661
2,47,8166.96533203125,,
3,63,,4772.60888671875,0.8353428840637207
3,63,8027.89404296875,,
4,79,,4684.033203125,0.8512035012245178
4,79,7945.6943359375,,
5,95,,4691.78076171875,0.850281834602356
5,95,7921.21875,,
6,111,,4600.28564453125,0.8504419326782227
6,111,7890.5927734375,,
7,127,,4623.8583984375,0.8500158786773682
7,127,7873.20263671875,,
8,143,,4669.00341796875,0.8537377715110779
8,143,7854.9013671875,,
9,159,,4523.3955078125,0.8545055389404297
9,159,7849.228515625,,
10,175,,4576.4541015625,0.8580119013786316
10,175,7850.90966796875,,
11,191,,4591.31591796875,0.8550235033035278
11,191,7821.27294921875,,
12,207,,4529.0419921875,0.856607973575592
12,207,7818.10498046875,,
13,223,,4546.52392578125,0.8592527508735657
13,223,7795.376953125,,
14,239,,4502.076171875,0.8582780361175537
14,239,7786.85400390625,,
