epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,12,,24643.83984375,0.6967424750328064
0,12,25229.75,,
1,25,,23931.53125,0.7674037218093872
1,25,24627.47265625,,
2,38,,23847.677734375,0.7589863538742065
2,38,24336.431640625,,
3,51,,23643.6640625,0.7685452103614807
3,51,24302.099609375,,
4,64,,23523.791015625,0.7697576284408569
4,64,24211.603515625,,
5,77,,23430.06640625,0.7673454284667969
5,77,24174.033203125,,
6,90,,23527.58984375,0.7677429914474487
6,90,24184.439453125,,
7,103,,23483.09765625,0.7703722715377808
7,103,24135.310546875,,
8,116,,23528.900390625,0.7703341841697693
8,116,24114.7890625,,
9,129,,23448.921875,0.7705274224281311
9,129,24075.5625,,
10,142,,23566.134765625,0.7737504839897156
10,142,24093.17578125,,
11,155,,23514.208984375,0.7727379202842712
11,155,24055.76171875,,
12,168,,23542.15234375,0.7724510431289673
12,168,24024.865234375,,
13,181,,23437.97265625,0.771355926990509
13,181,24053.13671875,,
14,194,,23367.341796875,0.7730440497398376
14,194,24032.28515625,,
