epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,12,,24209.091796875,0.7304787039756775
0,12,25130.5859375,,
1,25,,23751.072265625,0.7668178081512451
1,25,24575.458984375,,
2,38,,23881.1015625,0.7578283548355103
2,38,24396.669921875,,
3,51,,23702.869140625,0.7692724466323853
3,51,24311.3515625,,
4,64,,23519.775390625,0.7715430855751038
4,64,24234.748046875,,
5,77,,23437.607421875,0.7645635604858398
5,77,24204.412109375,,
6,90,,23598.65234375,0.7699469923973083
6,90,24208.9921875,,
7,103,,23639.2578125,0.7706997990608215
7,103,24150.0234375,,
8,116,,23503.28515625,0.7726768851280212
8,116,24136.65625,,
9,129,,23490.443359375,0.7716813087463379
9,129,24106.888671875,,
10,142,,23553.65234375,0.7719868421554565
10,142,24135.060546875,,
11,155,,23458.5859375,0.7758337259292603
11,155,24084.90234375,,
12,168,,23675.0,0.7721724510192871
12,168,24058.009765625,,
13,181,,23376.9140625,0.7722857594490051
13,181,24104.623046875,,
14,194,,23385.974609375,0.7742138504981995
14,194,24063.9609375,,
