epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,24,,6584.6708984375,0.7579762935638428
0,24,7239.80517578125,,
1,49,,6574.341796875,0.7620633840560913
1,49,6885.47900390625,,
2,74,,6546.2939453125,0.767346978187561
2,74,6850.0634765625,,
3,99,,6509.2578125,0.7656177878379822
3,99,6795.11279296875,,
4,124,,6367.64990234375,0.7728939652442932
4,124,6764.4580078125,,
5,149,,6369.98583984375,0.7690609693527222
5,149,6745.189453125,,
6,174,,6356.18505859375,0.7752497792243958
6,174,6695.38671875,,
7,199,,6355.89404296875,0.7770200371742249
7,199,6687.9833984375,,
8,224,,6262.5712890625,0.7821311354637146
8,224,6649.88525390625,,
9,249,,6183.74658203125,0.7846753001213074
9,249,6613.6005859375,,
10,274,,6278.34619140625,0.7736731767654419
10,274,6614.55859375,,
11,299,,6105.07080078125,0.793715238571167
11,299,6597.94384765625,,
12,324,,6116.2265625,0.7921013236045837
