epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,24,,6660.658203125,0.7604672908782959
0,24,7214.46435546875,,
1,49,,6522.77978515625,0.7637708783149719
1,49,6949.1513671875,,
2,74,,6474.32080078125,0.7689874768257141
2,74,6876.65380859375,,
3,99,,6486.17431640625,0.7589495778083801
3,99,6851.30419921875,,
4,124,,6399.57861328125,0.7725093364715576
4,124,6837.8798828125,,
5,149,,6359.2705078125,0.7736713886260986
5,149,6781.20947265625,,
6,174,,6380.822265625,0.7769410014152527
6,174,6748.052734375,,
7,199,,6326.6787109375,0.7749272584915161
7,199,6710.33447265625,,
8,224,,6235.85546875,0.7816479206085205
8,224,6696.328125,,
9,249,,6177.6435546875,0.7863548994064331
9,249,6660.4560546875,,
10,274,,6224.9794921875,0.784343957901001
10,274,6643.13671875,,
11,299,,6187.7998046875,0.7759893536567688
11,299,6687.83837890625,,
12,324,,6231.306640625,0.7873049974441528
12,324,6665.11572265625,,
13,349,,6135.11865234375,0.7932528853416443
13,349,6631.08203125,,
14,374,,6195.400390625,0.7843077778816223
14,374,6631.814453125,,
