epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,15,,4841.1953125,0.8348129391670227
0,15,8217.7666015625,,
1,31,,4684.90771484375,0.8389375805854797
1,31,7645.140625,,
2,47,,4635.43896484375,0.8500769138336182
2,47,7572.59521484375,,
3,63,,4481.05029296875,0.8612504601478577
3,63,7518.92724609375,,
4,79,,4490.26513671875,0.8579548001289368
4,79,7407.62255859375,,
5,95,,4473.177734375,0.8502781391143799
5,95,7371.845703125,,
6,111,,4511.06201171875,0.862628698348999
6,111,7431.31005859375,,
7,127,,4423.142578125,0.8571590781211853
7,127,7377.45556640625,,
8,143,,4395.15380859375,0.8583665490150452
8,143,7316.14599609375,,
9,159,,4351.3994140625,0.8546351194381714
9,159,7314.5078125,,
10,175,,4399.78076171875,0.8537030816078186
10,175,7288.04150390625,,
11,191,,4314.8720703125,0.8577194213867188
11,191,7249.54150390625,,
12,207,,4375.412109375,0.8532257080078125
12,207,7263.7314453125,,
13,223,,4304.181640625,0.8539025783538818
13,223,7262.294921875,,
14,239,,4348.39501953125,0.8575965166091919
14,239,7221.48193359375,,
