epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,15,,4871.53271484375,0.8102171421051025
0,15,8437.0869140625,,
1,31,,4556.435546875,0.8472013473510742
1,31,7710.70068359375,,
2,47,,4579.88720703125,0.8578212261199951
2,47,7512.259765625,,
3,63,,4566.70849609375,0.8554181456565857
3,63,7490.17724609375,,
4,79,,4591.84912109375,0.8429675698280334
4,79,7432.08935546875,,
5,95,,4479.4482421875,0.8526033759117126
5,95,7461.4794921875,,
6,111,,4365.1044921875,0.8589889407157898
6,111,7389.09375,,
7,127,,4423.4267578125,0.8530130386352539
7,127,7388.27392578125,,
8,143,,4401.451171875,0.8619088530540466
8,143,7334.37109375,,
9,159,,4455.115234375,0.8613182902336121
9,159,7338.92919921875,,
10,175,,4434.55126953125,0.8595339059829712
10,175,7368.3212890625,,
11,191,,4314.6494140625,0.8587720990180969
11,191,7300.15673828125,,
12,207,,4324.345703125,0.8587087988853455
12,207,7236.8330078125,,
13,223,,4362.90283203125,0.8531789183616638
13,223,7253.1201171875,,
14,239,,4317.9697265625,0.861070454120636
14,239,7281.63525390625,,
