epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,24,,6649.4765625,0.7523780465126038
0,24,7209.3271484375,,
1,49,,6539.89013671875,0.764754056930542
1,49,6968.96435546875,,
2,74,,6514.70166015625,0.7687738537788391
2,74,6905.2568359375,,
3,99,,6512.30859375,0.7666193842887878
3,99,6876.64453125,,
4,124,,6366.2626953125,0.776512622833252
4,124,6851.689453125,,
5,149,,6295.85595703125,0.7783811092376709
5,149,6767.173828125,,
6,174,,6293.9599609375,0.7794899344444275
6,174,6747.755859375,,
7,199,,6289.69921875,0.7636876702308655
7,199,6726.09033203125,,
8,224,,6251.02880859375,0.7777299880981445
8,224,6705.68115234375,,
9,249,,6153.41845703125,0.779686689376831
9,249,6692.4287109375,,
10,274,,6323.8671875,0.7781257033348083
10,274,6682.5322265625,,
11,299,,6256.68408203125,0.7717509269714355
11,299,6741.76708984375,,
12,324,,6225.18310546875,0.7915347218513489
12,324,6698.4755859375,,
13,349,,6147.8349609375,0.7934470772743225
13,349,6650.9345703125,,
14,374,,6228.5693359375,0.791168212890625
14,374,6649.9833984375,,
