epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,15,,4978.6748046875,0.8155295848846436
0,15,8391.953125,,
1,31,,4576.3896484375,0.8465068936347961
1,31,7760.09521484375,,
2,47,,4594.51513671875,0.8534680604934692
2,47,7524.44091796875,,
3,63,,4523.4208984375,0.857652485370636
3,63,7476.72509765625,,
4,79,,4505.62646484375,0.8565285205841064
4,79,7451.580078125,,
5,95,,4432.90673828125,0.8588281869888306
5,95,7376.234375,,
6,111,,4411.99462890625,0.8600440621376038
6,111,7318.57666015625,,
7,127,,4445.3291015625,0.8564828038215637
7,127,7371.35791015625,,
8,143,,4348.6025390625,0.8606510162353516
8,143,7292.3076171875,,
9,159,,4432.1962890625,0.8607034087181091
9,159,7269.119140625,,
10,175,,4390.322265625,0.8611853122711182
10,175,7326.99169921875,,
11,191,,4323.2099609375,0.862472653388977
11,191,7248.12841796875,,
12,207,,4303.6494140625,0.8566786646842957
12,207,7209.19921875,,
13,223,,4336.884765625,0.8526081442832947
13,223,7203.30615234375,,
14,239,,4399.6240234375,0.8569377064704895
14,239,7243.9140625,,
