epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,15,,5016.8193359375,0.8148027062416077
0,15,8482.193359375,,
1,31,,4657.73681640625,0.8446723222732544
1,31,7943.75537109375,,
2,47,,4630.39453125,0.8465824723243713
2,47,7798.8818359375,,
3,63,,4612.119140625,0.8476544618606567
3,63,7764.7294921875,,
4,79,,4665.19189453125,0.8271816968917847
4,79,7756.912109375,,
5,95,,4540.68017578125,0.8557851910591125
5,95,7712.4453125,,
6,111,,4588.974609375,0.8560857772827148
6,111,7690.39599609375,,
7,127,,4439.8515625,0.8576931953430176
7,127,7659.88818359375,,
8,143,,4475.01611328125,0.8562350273132324
8,143,7642.4560546875,,
9,159,,4550.3046875,0.8539063930511475
9,159,7618.40576171875,,
10,175,,4599.7490234375,0.8494588136672974
10,175,7641.07470703125,,
11,191,,4482.2177734375,0.8563435077667236
11,191,7743.7958984375,,
12,207,,4403.931640625,0.8559015393257141
12,207,7616.00048828125,,
13,223,,4658.48388671875,0.8505452871322632
13,223,7695.203125,,
14,239,,4513.41357421875,0.8580836653709412
14,239,7659.45556640625,,
