epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,12,,24649.16796875,0.6957079768180847
0,12,25233.4375,,
1,25,,23929.984375,0.7681806087493896
1,25,24639.056640625,,
2,38,,23834.322265625,0.7606657147407532
2,38,24334.220703125,,
3,51,,23662.748046875,0.7688178420066833
3,51,24311.79296875,,
4,64,,23531.94921875,0.769468367099762
4,64,24210.662109375,,
5,77,,23431.2890625,0.7668936848640442
5,77,24176.896484375,,
6,90,,23520.19921875,0.7669936418533325
6,90,24185.59375,,
7,103,,23478.265625,0.7706348896026611
7,103,24138.705078125,,
8,116,,23532.560546875,0.7710075974464417
8,116,24114.783203125,,
9,129,,23475.275390625,0.770039439201355
9,129,24076.943359375,,
10,142,,23605.443359375,0.7717946767807007
10,142,24094.515625,,
11,155,,23561.568359375,0.7732905149459839
11,155,24062.703125,,
12,168,,23554.361328125,0.7723190784454346
12,168,24031.779296875,,
13,181,,23484.224609375,0.7698044180870056
13,181,24054.447265625,,
14,194,,23375.708984375,0.7744439840316772
14,194,24034.81640625,,
