epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,15,,4817.810546875,0.8034594655036926
0,15,8301.3134765625,,
1,31,,4677.5634765625,0.8413556218147278
1,31,7788.814453125,,
2,47,,4598.96142578125,0.8548433184623718
2,47,7585.2890625,,
3,63,,4513.611328125,0.8542790412902832
3,63,7496.845703125,,
4,79,,4530.166015625,0.8583810925483704
4,79,7433.82861328125,,
5,95,,4483.97509765625,0.8533785343170166
5,95,7395.29345703125,,
6,111,,4450.8623046875,0.8573106527328491
6,111,7451.99169921875,,
7,127,,4492.25146484375,0.8572768568992615
7,127,7390.78955078125,,
8,143,,4533.0751953125,0.850703775882721
8,143,7350.41015625,,
9,159,,4347.330078125,0.8604596257209778
9,159,7354.10595703125,,
10,175,,4374.7265625,0.8554999232292175
10,175,7284.06494140625,,
11,191,,4332.84326171875,0.8601172566413879
11,191,7257.5751953125,,
12,207,,4426.58837890625,0.8514577150344849
12,207,7256.560546875,,
13,223,,4310.02685546875,0.8520599007606506
13,223,7259.80859375,,
14,239,,4372.4375,0.848072350025177
14,239,7222.3642578125,,
