epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,24,,6889.96533203125,0.7547925710678101
0,24,7366.0439453125,,
1,49,,6463.17529296875,0.7619968056678772
1,49,6922.58642578125,,
2,74,,6432.73095703125,0.7704263925552368
2,74,6835.57080078125,,
3,99,,6400.5673828125,0.7725504636764526
3,99,6780.0439453125,,
4,124,,6372.1025390625,0.7715380191802979
4,124,6765.64990234375,,
5,149,,6345.8974609375,0.773415207862854
5,149,6725.111328125,,
6,174,,6274.50341796875,0.7789252400398254
6,174,6686.36279296875,,
7,199,,6318.5498046875,0.7835723161697388
7,199,6666.65380859375,,
8,224,,6141.25341796875,0.7934748530387878
8,224,6613.2265625,,
9,249,,6160.25,0.7930328249931335
9,249,6580.7421875,,
10,274,,6078.9814453125,0.7946365475654602
10,274,6545.640625,,
11,299,,6110.56591796875,0.7922369241714478
11,299,6557.4541015625,,
12,324,,6131.88330078125,0.7925928831100464
12,324,6535.857421875,,
13,349,,6089.24755859375,0.7882779836654663
13,349,6538.6767578125,,
14,374,,6071.8486328125,0.7936278581619263
14,374,6506.298828125,,
15,399,,6052.3857421875,0.7969245910644531
15,399,6510.4814453125,,
16,424,,6096.68603515625,0.7984772324562073
16,424,6495.41796875,,
17,449,,6140.92138671875,0.7820984125137329
17,449,6478.94384765625,,
18,474,,6050.23291015625,0.7994692325592041
18,474,6501.09033203125,,
19,499,,6069.56396484375,0.7960525155067444
19,499,6498.68115234375,,
20,524,,6049.45166015625,0.7987372875213623
20,524,6481.86083984375,,
21,549,,6060.353515625,0.7921282052993774
21,549,6478.9375,,
22,574,,6069.93408203125,0.7937604784965515
22,574,6461.6005859375,,
23,599,,6083.45556640625,0.7910556197166443
23,599,6461.57275390625,,
24,624,,5985.466796875,0.7999058961868286
24,624,6458.85107421875,,
25,649,,6042.853515625,0.8002341985702515
25,649,6465.7060546875,,
26,674,,6023.80859375,0.7985885143280029
