epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,15,,4843.26416015625,0.8204648494720459
0,15,8327.9921875,,
1,31,,4656.1376953125,0.8496183156967163
1,31,7730.48583984375,,
2,47,,4579.7451171875,0.8482332229614258
2,47,7628.56103515625,,
3,63,,4492.826171875,0.851581335067749
3,63,7568.623046875,,
4,79,,4550.08642578125,0.856834888458252
4,79,7476.63916015625,,
5,95,,4496.4775390625,0.8470838665962219
5,95,7468.58642578125,,
6,111,,4569.43798828125,0.859775185585022
6,111,7563.591796875,,
7,127,,4544.8134765625,0.8545815348625183
7,127,7475.13134765625,,
8,143,,4501.3291015625,0.8581711649894714
8,143,7426.1337890625,,
9,159,,4362.73828125,0.8550568222999573
9,159,7402.08251953125,,
10,175,,4383.35498046875,0.8567915558815002
10,175,7328.6591796875,,
11,191,,4326.716796875,0.8576715588569641
11,191,7304.30908203125,,
12,207,,4482.31689453125,0.8343324661254883
12,207,7343.67431640625,,
13,223,,4380.01708984375,0.8351971507072449
13,223,7459.99755859375,,
14,239,,4414.10595703125,0.855550229549408
14,239,7368.09130859375,,
