epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,15,,5030.33740234375,0.7652514576911926
0,15,8654.001953125,,
1,31,,4724.58056640625,0.844650387763977
1,31,8098.90478515625,,
2,47,,4639.9716796875,0.8468924760818481
2,47,7888.65771484375,,
3,63,,4683.79443359375,0.8474686741828918
3,63,7811.02099609375,,
4,79,,4605.185546875,0.85395348072052
4,79,7781.56591796875,,
5,95,,4569.14794921875,0.8557401299476624
5,95,7727.68115234375,,
6,111,,4456.8251953125,0.8578104972839355
6,111,7713.45068359375,,
7,127,,4520.73046875,0.8589047193527222
7,127,7719.6884765625,,
8,143,,4596.3349609375,0.8592754602432251
8,143,7705.92919921875,,
9,159,,4382.47265625,0.8541609048843384
9,159,7714.68505859375,,
10,175,,4534.5224609375,0.8482298851013184
10,175,7793.01123046875,,
11,191,,4534.8779296875,0.8539289832115173
11,191,7678.140625,,
12,207,,4506.2568359375,0.8568987250328064
12,207,7636.64990234375,,
13,223,,4441.953125,0.854646623134613
13,223,7632.46337890625,,
14,239,,4506.96337890625,0.853416919708252
14,239,7609.70654296875,,
